% Model:              Gyroid.mph
% Version:            COMSOL 6.2.0.290
% Date:               Apr 27 2025, 14:47
% Table:              切面数据 - 切面数据
% zp (mm)                速度大小 (m/s)               温度 (degC)                压力 (Pa)
-40                      2.9748350394491943       30.9051852187431         155.16272873301494
-39.8                    3.518455807971094        24.306767282822452       153.32656433609898
-39.6                    3.5513624151256877       25.351157404354943       152.43944259694064
-39.4                    3.568544525431678        26.206407246691416       151.7709225737658
-39.2                    3.599700846369441        26.841601081735774       151.15855840031256
-39                      3.641355276172734        27.350452066408703       150.5550862432896
-38.800000000000004      3.6919053638248354       27.750460772065125       149.94743086519324
-38.6                    3.745799733095067        28.20027279396003        149.31620240690404
-38.4                    3.8089109077852257       28.653722029221598       148.6393866591408
-38.2                    3.8774927222171542       29.287679104312367       147.88965772029692
-38                      3.9804690740371225       29.6995711279968         146.92459111363928
-37.8                    4.092262333280058        29.599121082347708       145.86833146987442
-37.6                    4.149020784681834        29.882362866997838       144.98116804008603
-37.400000000000006      4.179161022551921        30.301873137880076       144.13541546906922
-37.2                    4.18249628578118         30.861558466196012       143.28908128211833
-37                      4.13576207664801         31.841131001845245       142.3222897119232
-36.8                    4.103663368334537        32.48352439182379        141.46940894417858
-36.6                    4.104092318821447        32.58855204981636        140.82303188522366
-36.4                    4.117310081072004        32.638610487433986       140.26223820997254
-36.2                    4.139636364317881        32.67859087622579        139.74712368830242
-36.00000000000001       4.172968240959211        32.64641074913138        139.28307172069992
-35.8                    4.20630706931846         32.62203905497765        138.84907847568846
-35.6                    4.241725754502349        32.56813213364526        138.43673263711412
-35.4                    4.280098585114947        32.49053646677232        138.037971429822
-35.2                    4.317405014021298        32.453755015950144       137.63525726499086
-35                      4.360903161054455        32.390069342013334       137.23674459007026
-34.8                    4.404418804280517        32.352606020961794       136.8274197445298
-34.6                    4.450055847641322        32.33837123827436        136.41423557179246
-34.4                    4.502091295530542        32.32468389250714        135.9667797808231
-34.2                    4.557645766139913        32.33841872775757        135.4772198798607
-34                      4.617257382500196        32.39329437125359        134.9502997661182
-33.8                    4.680239450211583        32.49046036276709        134.3725648149378
-33.6                    4.744091443066544        32.691829116181744       133.68843838115214
-33.4                    4.804560592286191        33.07995751403168        132.9163905678195
-33.2                    4.867840419616975        33.68911276135795        132.01433710439235
-33                      4.933441438970026        34.492067526139294       130.79410004071022
-32.8                    5.024403540768226        34.538430110811355       129.46106243589333
-32.6                    5.052477777492472        34.87282015555921        128.5700638358413
-32.4                    5.04986733050507         35.293167309893704       127.86231031754595
-32.2                    5.025005733459743        35.78414988690815        127.28915780882083
-32                      4.939365764548458        36.70576105785223        126.84938531977703
-31.799999999999994      4.890860660934962        36.93145981691559        126.51977663362953
-31.6                    4.8694674078724915       36.84899504664941        126.25532262345301
-31.4                    4.859503329099258        36.7018358725211         126.05164820497944
-31.2                    4.849745833715207        36.547090107390375       125.91158090988411
-31                      4.8381509177141435       36.36708543053064        125.82308088622848
-30.799999999999997      4.825426239663921        36.1923716098078         125.79001945677362
-30.6                    4.810878351261832        36.05383394159221        125.78337884331019
-30.4                    4.79885388762507         35.93087695748818        125.82200445556201
-30.200000000000003      4.788589594969352        35.85092058587002        125.86261321394588
-30                      4.783288173660488        35.76782489606974        125.93540113260447
-29.799999999999997      4.781637646387506        35.7001838032757         125.99618526350558
-29.6                    4.783285197917921        35.6465433771843         126.05129975017915
-29.4                    4.786103956183758        35.64929913175787        126.0841976023361
-29.2                    4.792080549103274        35.65513125670591        126.09462093960177
-29                      4.7984472288740525       35.70422695039772        126.03955536850192
-28.8                    4.808407080749478        35.7947426827965         125.92180000991627
-28.6                    4.823853902795965        35.947621154297295       125.73145333286031
-28.4                    4.838655308364724        36.23586833196884        125.41847021735249
-28.2                    4.858648123843663        36.683881503964585       124.94135443049674
-28                      4.895546639418367        37.16162114917365        124.05152504337565
-27.799999999999997      4.954616450815272        37.231359307616266       123.12313833225525
-27.6                    4.975062367817274        37.56308706416568        122.45220056231219
-27.400000000000002      4.973940135879899        37.98431541258484        121.87324172695365
-27.2                    4.95461239520684         38.484340890650515       121.33491133221551
-27                      4.880575629706802        39.348343683106776       120.82655114176458
-26.799999999999997      4.786999173033944        40.12997970088088        120.37803075421739
-26.6                    4.756587362844823        40.235914152737834       120.03839196808583
-26.4                    4.744742142814925        40.246337729338975       119.75257447431866
-26.200000000000003      4.7453754399954695       40.19511978740614        119.50568644555419
-26.000000000000004      4.748259964398775        40.12673514502502        119.28996531704678
-25.799999999999997      4.758864556416542        40.00090140204658        119.0873167698247
-25.6                    4.769184160043603        39.90472823767613        118.90101124987885
-25.4                    4.779091001683718        39.82410473214966        118.71826515725925
-25.2                    4.7929129207376695       39.73560957715367        118.52889051514957
-25                      4.809771755376099        39.66363808219824        118.32803038289343
-24.8                    4.829075066907556        39.620892385752775       118.11488074918964
-24.6                    4.854867712053646        39.587337487095986       117.87251515268673
-24.4                    4.883938508632319        39.59076324707766        117.61695724220307
-24.2                    4.9185717734191625       39.62151372580377        117.32955728405466
-24                      4.956213867987168        39.72043840316224        117.0043473629105
-23.8                    4.990307780532746        39.908264100322945       116.63706075246199
-23.599999999999998      5.025214809792499        40.13552541361736        116.20754054575426
-23.400000000000002      5.055655447528374        40.509307110024594       115.71613667961527
-23.2                    5.08348390043738         41.07004453906112        115.08863121903578
-23                      5.119190995166482        41.61912133651851        114.20550070643817
-22.8                    5.197057091936842        41.51506877642505        113.19706553838307
-22.599999999999998      5.205098646156474        41.80606038389616        112.48029250858943
-22.4                    5.18783005770102         42.138735458096505       111.87888459800345
-22.2                    5.141453039989497        42.58540321563749        111.35344661274989
-22                      5.035859317466984        43.37492424779015        110.93147191219254
-21.8                    4.951781094849555        43.7314068018913         110.58063283873732
-21.599999999999998      4.906421242314171        43.6974930488927         110.26632229710431
-21.4                    4.869295870056241        43.62508318905256        109.98976544920325
-21.2                    4.8373433572706865       43.535293802232104       109.74958611023675
-21                      4.80950724382438         43.44167393460592        109.5532545601119
-20.8                    4.789463259085399        43.33203369168552        109.3970065108459
-20.599999999999998      4.775803220013494        43.22587957234577        109.272739988301
-20.4                    4.771472489058789        43.09429233931478        109.18940084685588
-20.2                    4.773148743688764        42.989338435617334       109.1210575966516
-20                      4.783958031089266        42.86719791907867        109.06951008265644
-19.799999999999997      4.797492498361637        42.763271841406          109.02546497823417
-19.599999999999998      4.811960563714489        42.6804770801987         108.98694303562546
-19.400000000000002      4.829480083116988        42.603806700436294       108.94355376872664
-19.2                    4.84976182877292         42.54331745174544        108.87903922871556
-19                      4.869833114671507        42.5093146988319         108.78697529124771
-18.799999999999997      4.89438516695081         42.49695467143287        108.66211871921831
-18.599999999999998      4.91240820392642         42.610496274484085       108.47998972401673
-18.4                    4.931952452616056        42.79597867448152        108.20748112111212
-18.2                    4.958753287570141        43.10742523328749        107.80528121334133
-18.000000000000004      5.0231265122447          43.25571354765089        107.13769084629907
-17.799999999999997      5.11971780813278         43.03438478837117        106.2940512765295
-17.599999999999998      5.1529174466953265       43.17171231969816        105.673987178668
-17.4                    5.160292436275861        43.42674547013238        105.13140589318566
-17.2                    5.141989546940877        43.81122556958854        104.6326723529043
-17                      5.055023768666666        44.650937959804686       104.1301389783886
-16.8                    4.983439646253647        45.045934471831          103.7086367489961
-16.599999999999998      4.955786363071251        45.07628866555072        103.3565627407305
-16.4                    4.9453851098000285       45.06426817191609        103.04122459643858
-16.2                    4.944323251272527        45.05223528633473        102.75530243384554
-16                      4.954049928692168        45.01411725983904        102.49459925150923
-15.799999999999999      4.973522070708545        44.927378695806794       102.26297064131768
-15.599999999999998      4.991080129998681        44.90015882736472        102.03433834659323
-15.399999999999999      5.0169232853458015       44.82561876058318        101.80045810515172
-15.2                    5.043228700904389        44.7464254969367         101.57259908331105
-15                      5.073423023358711        44.667545030325435       101.34603288754373
-14.799999999999997      5.109913880709571        44.573411051254          101.08903341952019
-14.599999999999998      5.153283001842615        44.46211381426375        100.81637311499436
-14.4                    5.19267909370956         44.43477892426371        100.51173165195664
-14.2                    5.243038288556302        44.38304597146079        100.16584335803539
-14                      5.290729081404378        44.42760041555081        99.78882076568586
-13.799999999999997      5.344625605638633        44.46714830382673        99.35525796301587
-13.599999999999998      5.392454027295273        44.62706856041492        98.86041290784623
-13.399999999999999      5.433547382671568        44.922183263497516       98.25384842125246
-13.2                    5.461139795774776        45.47621821830382        97.50160080491563
-13.000000000000002      5.495785960524726        45.90237817444391        96.35437840827545
-12.799999999999997      5.5572556689179375       45.89017900109335        95.22788843931383
-12.599999999999998      5.5731935056875574       46.09671025012881        94.40934400750679
-12.4                    5.564479686536258        46.38245485268785        93.72673948064536
-12.2                    5.533928113928951        46.72786445127903        93.14113656671152
-12                      5.449281588204715        47.37086100373765        92.61569874176571
-11.799999999999997      5.391034553462724        47.61100114243665        92.21256868547549
-11.599999999999998      5.366335899032257        47.54121351515092        91.88936959122739
-11.399999999999999      5.35286777871644         47.401154304446045       91.64030184206669
-11.2                    5.334228058444012        47.31941516593667        91.43519729783887
-11                      5.320130868216624        47.20034886586738        91.28747666019052
-10.799999999999997      5.306368889243182        47.0843007111564         91.17487276962457
-10.599999999999998      5.292618046604356        46.98184167156057        91.09199977988914
-10.4                    5.279149193555227        46.89601734537735        91.03393561170087
-10.2                    5.262990989470606        46.83923804113224        90.98845287416178
-10                      5.250623053512137        46.79680394978694        90.94424607027194
-9.799999999999997       5.24125622143642         46.788942669656066       90.87441600422511
-9.599999999999998       5.235529833974654        46.80942059044177        90.78597398856739
-9.399999999999999       5.233562807707571        46.86600545044997        90.66879217243594
-9.2                     5.234471528348067        46.95655116839611        90.5290876149742
-9.000000000000002       5.235276547738952        47.1010156140153         90.34910847201141
-8.799999999999997       5.244048328107517        47.27239934374274        90.09063635352527
-8.599999999999998       5.257748883869521        47.50147426902327        89.7750865958319
-8.4                     5.276301682519596        47.77280904243447        89.34958197708914
-8.2                     5.307880980548026        48.117434829644594       88.7753673995341
-8                       5.388649323067151        48.29270747292514        87.83553220027515
-7.799999999999997       5.491078084243863        48.19546490510839        86.74408942365551
-7.600000000000001       5.534884795223701        48.37353466873573        85.91202434006155
-7.399999999999999       5.549545990399716        48.66137046268878        85.14747137519994
-7.199999999999996       5.5310376559362          49.07234067173222        84.43831613663883
-7                       5.450314855061937        49.809369415671746       83.68224161907185
-6.799999999999997       5.362227438763427        50.47750734561731        82.99157800734172
-6.600000000000001       5.350727846061066        50.57922622684493        82.49404878787587
-6.399999999999999       5.346712381830696        50.590841141541404       82.0795246758423
-6.199999999999996       5.348148783396136        50.54913949665359        81.73350489422916
-6                       5.36098205101126         50.44302063384549        81.44185643269937
-5.799999999999997       5.375402164597438        50.345491797099605       81.19041855604739
-5.600000000000001       5.391503959764274        50.2420168001075         80.9697336317933
-5.399999999999999       5.409033830708975        50.126292909565755       80.77227297163542
-5.199999999999996       5.425116325423635        50.03586597622014        80.56873461414072
-5                       5.441407238257443        49.96406413435081        80.37581567452419
-4.799999999999997       5.459212942901402        49.913163962197565       80.17957641684235
-4.600000000000001       5.481763455738401        49.84568209709133        79.97366219314864
-4.399999999999999       5.500519248900077        49.82359778582921        79.74185154235738
