% Model:              Gyroid2-0.5.mph
% Version:            COMSOL 6.2.0.290
% Date:               Apr 30 2025, 13:39
% Table:              切面 - 切面
% zp (mm)                速度大小 (m/s)               温度 (degC)                压力 (Pa)
-40                      2       20        111.12655030315297
-39.8                    2.1529194844315134       29.3483245613015         110.11147525786095
-39.6                    2.2888424023964857       30.98211250911298        109.0468352949331
-39.4                    2.3847493569050893       32.42623366620176        108.16582368907946
-39.2                    2.4564907002110625       33.78189650266213        107.4397918706272
-39                      2.5193902753594855       35.06182238278657        106.77283930780459
-38.800000000000004      2.6008601969349705       35.62412275769925        106.07924174433076
-38.6                    2.638420580745922        36.479860131692774       105.51988768546019
-38.4                    2.6311292573342473       37.66195852150534        104.97636171662286
-38.2                    2.651053920318926        38.09603078174677        104.5513753872983
-38                      2.6854094203285133       38.29166931250968        104.19430886775257
-37.8                    2.726343846165401        38.38623411120379        103.8754661376161
-37.6                    2.7730034451495853       38.41746996518403        103.5891460118188
-37.400000000000006      2.8157362505173236       38.47399529654785        103.31972206808499
-37.2                    2.854179893462756        38.54782126873927        103.05629002022859
-37                      2.8838359424992777       38.71962155513321        102.78346017918633
-36.8                    2.9037071572520103       39.00356168396796        102.50632140361424
-36.6                    2.9226444122009645       39.296078814796466       102.19435718223166
-36.4                    2.9765077014244956       39.074053100281326       101.84718129957295
-36.2                    2.989814074381371        39.35569920034396        101.47334968409093
-36.00000000000001       2.9592129435938013       40.08749735157583        101.04632705636234
-35.8                    2.9616002073469074       40.465327100837285       100.66246272864736
-35.6                    2.9829210923387666       40.486481516116285       100.31925862184109
-35.4                    3.0038927451226716       40.51624310575151        99.98188443378714
-35.2                    3.028679046372283        40.55524303136828        99.65238281241274
-35                      3.054611619096512        40.65843450738385        99.31382292052488
-34.8                    3.0829821180325037       40.79593833099497        98.96288957617983
-34.6                    3.1078822193020055       41.08779315374447        98.5905635136662
-34.4                    3.1369625030125077       41.48623973604865        98.17840713886106
-34.2                    3.1600386197447414       42.119118585426534       97.72647054209645
-34                      3.183111134684329        42.89233881071704        97.16062997358107
-33.8                    3.24380220457463         43.007541088434316       96.4693371399555
-33.6                    3.251497810629371        43.40047688302517        96.02946569156886
-33.4                    3.2141366435213667       44.03823371995709        95.74620420692392
-33.2                    3.211808167541866        44.0932751090019         95.49173925559025
-33                      3.2312439487923355       44.03062544010609        95.2628982410167
-32.8                    3.254336149706756        43.99895698784844        95.07145482704519
-32.6                    3.2815520750792606       43.93123437166632        94.90189715952008
-32.4                    3.3012969777679513       43.94375103701662        94.74557736400907
-32.2                    3.3153063475339106       44.0393956972354         94.60309121304107
-32                      3.3216566569258967       44.244124645337855       94.44208927940169
-31.799999999999994      3.3169527758800594       44.61603105256249        94.2568079488897
-31.6                    3.3035208963666998       45.1156451553288         94.03105768205012
-31.4                    3.335561067520977        44.9465276112084         93.717841003778
-31.2                    3.3279215717148403       45.1061011912349         93.53054643466207
-31                      3.273008245778097        45.677760611634355       93.41749889846459
-30.799999999999997      3.2428244100993497       45.802077756442095       93.33516870793055
-30.6                    3.2309680328398844       45.69302747691104        93.2560243908755
-30.4                    3.221865816836096        45.583951535144145       93.19263544542356
-30.200000000000003      3.211572210864446        45.55199177915479        93.10696647818571
-30                      3.208064293108529        45.534693776029506       93.02140390961192
-29.799999999999997      3.2025470620097285       45.61061861820123        92.90977520552404
-29.6                    3.198521987845817        45.785452769274265       92.7665870961773
-29.4                    3.1951118243058474       46.06311618345078        92.59687391654444
-29.2                    3.1921175450787813       46.50834907049429        92.35015318185258
-29                      3.182861856223254        47.20872776111487        92.0077872209201
-28.8                    3.2128997732842284       47.477652222875115       91.47877272911299
-28.6                    3.20483875569718         47.9840307750626         91.09413190596193
-28.4                    3.1527274960079614       48.787943534567596       90.78162353491065
-28.2                    3.1426589790440143       49.064579335434495       90.52293079220517
-28                      3.1522878304681674       49.179227137308246       90.28883998123126
-27.799999999999997      3.1714668711746          49.261399921163374       90.07000118623121
-27.6                    3.1948980263850477       49.33874090088438        89.86813249161044
-27.400000000000002      3.2140817500508487       49.47932745181354        89.6557098466011
-27.2                    3.2373408119604723       49.60918058444589        89.42949378913484
-27                      3.258222140063421        49.80145827658512        89.17869279614457
-26.799999999999997      3.277356199896395        50.08546120641139        88.89390521017145
-26.6                    3.294614333873581        50.326365705641415       88.57345320337598
-26.4                    3.3456275063928063       50.09300381444141        88.1653849638076
-26.200000000000003      3.3396254259800164       50.356997491607565       87.80258102132048
-26.000000000000004      3.2854341347523377       51.022683978863846       87.41507870856961
-25.799999999999997      3.2622612924168433       51.35275880623122        87.09375067191355
-25.6                    3.265500174604572        51.4454902992428         86.80529498890185
-25.4                    3.2803464460193603       51.512836021551045       86.53349719294927
-25.2                    3.3010412672616107       51.57882482571597        86.26512134421631
-25                      3.3272413002935863       51.63120346503573        86.00103436070232
-24.8                    3.3540654666282967       51.71764131642137        85.72953112726616
-24.6                    3.381810051582327        51.87447436097939        85.43737666224378
-24.4                    3.4042450473763863       52.17426805091543        85.11726477979268
-24.2                    3.420346559140242        52.671216355042276       84.72299732408551
-24                      3.4293577438893212       53.257694017140295       84.20528056658395
-23.8                    3.476293710748799        53.32402419264946        83.5311227093551
-23.599999999999998      3.4689217928307454       53.65711644082699        83.10514873226865
-23.400000000000002      3.4030247411142938       54.29353387764501        82.83091258564546
-23.2                    3.375532489732416        54.45928067821771        82.57886539762183
-23                      3.3680348122162926       54.50681075680839        82.33675777681243
-22.8                    3.368855629526803        54.5548408199004         82.11489371606582
-22.599999999999998      3.374351635964899        54.59492752124672        81.89898672885691
-22.4                    3.378969615443553        54.669254747474014       81.68577818640995
-22.2                    3.3837087945758624       54.77529076588622        81.46882190391354
-22                      3.385557431050974        54.93707613477925        81.21689097172985
-21.8                    3.378390584247497        55.20046879343978        80.9450971350157
-21.599999999999998      3.3674894739256294       55.46488099233186        80.61624075452389
-21.4                    3.40767544670973         55.23992921495989        80.19571058759212
-21.2                    3.410467927188599        55.275068372381575       79.90510804288357
-21                      3.3631026460559896       55.64488968319528        79.72064417978275
-20.8                    3.351085780749892        55.57740896954064        79.56489883980035
-20.599999999999998      3.3490335092338674       55.42704376867526        79.4349930978588
-20.4                    3.3505771748779867       55.2720239599315         79.3135988209726
-20.2                    3.3592110525684813       55.097550590930354       79.2007635197367
-20                      3.3675262967939243       54.96093291480995        79.094155241476
-19.799999999999997      3.374752985978798        54.8865994259726         78.97383679026926
-19.599999999999998      3.3849911424622876       54.84190528327744        78.84212077282059
-19.400000000000002      3.39047871503809         54.952163419115344       78.67710821926369
-19.2                    3.390638548583878        55.20112362739393        78.4674307321262
