% Model:              Gyroid2-0.5.mph
% Version:            COMSOL 6.2.0.290
% Date:               Apr 30 2025, 21:29
% Table:              切面 - 切面
% zp (mm)                速度大小 (m/s)               温度 (degC)                压力 (Pa)
-40                      4.5        20       499.78072282363814
-39.8                    4.674024628663131        26.436885807048565       495.3532910527627
-39.6                    4.963033210735709        27.558382663409617       490.5773090292635
-39.4                    5.192727887370708        28.574316450091313       486.3594610938988
-39.2                    5.375620504517059        29.55067911220394        482.7565901715828
-39                      5.530776174037779        30.555453472069274       479.4677220817964
-38.800000000000004      5.718063714765939        31.022541494999793       476.1181370639966
-38.6                    5.804583499528119        31.685770692573108       473.42869733115293
-38.4                    5.788503070425605        32.60514269561432        470.8196248833715
-38.2                    5.830761689600446        32.934580100740504       468.79799673273465
-38                      5.904954852647954        33.08786661666809        467.11925485070515
-37.8                    5.990851124698432        33.14467170614119        465.63216973198934
-37.6                    6.088764492979622        33.141816665234145       464.3076078640742
-37.400000000000006      6.181626855796161        33.134339820073755       463.0690915331575
-37.2                    6.270574285766307        33.12660716564026        461.8627050650803
-37                      6.345121880704573        33.18001628378772        460.6224553903265
-36.8                    6.4002761272139965       33.30970520945113        459.3704772786578
-36.6                    6.4372888242306185       33.53437006319158        457.9635852020317
-36.4                    6.544864967097726        33.37032292745715        456.3946833193601
-36.2                    6.567931793337646        33.567819510236504       454.6854031784745
-36.00000000000001       6.497821398107219        34.07703326936242        452.70827313882035
-35.8                    6.501330007034168        34.281143730219696       450.92326662413694
-35.6                    6.541155352058528        34.24001345204777        449.3183267395606
-35.4                    6.582605509763938        34.260401551466494       447.73742230245966
-35.2                    6.635077826981226        34.29642037993164        446.18705381348934
-35                      6.691679563311353        34.394635404894395       444.5902805298646
-34.8                    6.754525359832428        34.50036321271072        442.9299705327129
-34.6                    6.809921602017603        34.71576923474023        441.162311179614
-34.4                    6.874157160820424        34.999647627414056       439.20373937849706
-34.2                    6.925473454621772        35.45909421635655        437.0481563712132
-34                      6.980083612945067        36.0967791460759         434.34428640883385
-33.8                    7.118762911706772        36.21851437737202        431.0410086964554
-33.6                    7.143644489579868        36.51630267614867        428.9049572556561
-33.4                    7.069140198481545        36.965753705176716       427.5074706379543
-33.2                    7.067724469617992        37.00784349812631        426.27709388282267
-33                      7.111305667190316        36.97010270919055        425.19548165235494
-32.8                    7.160333855000933        36.958725866268836       424.30805270048796
-32.6                    7.2184272060736525       36.899018905735616       423.5423292071744
-32.4                    7.26268795635973         36.888294829518934       422.8544101292694
-32.2                    7.297299382143739        36.931882173229056       422.24728222635275
-32                      7.3167771467342275       37.05859167574718        421.56926442090685
-31.799999999999994      7.314803584507965        37.293798096889866       420.7824478132514
-31.6                    7.284296905328674        37.734709913010875       419.80812389075356
-31.4                    7.348688783777349        37.61238054031816        418.4194446549513
-31.2                    7.330771178631352        37.72073513950407        417.61517355059465
-31                      7.209666018838639        38.150124449729475       417.1724290677763
-30.799999999999997      7.1401747081155715       38.13059910133243        416.86797808473847
-30.6                    7.105210531882995        37.97580120782244        416.56752260667133
-30.4                    7.0777678482485396       37.84975500533993        416.3371852377233
-30.200000000000003      7.048777680840806        37.809477894303605       415.9962336495477
-30                      7.035566521120108        37.77802497131259        415.6485388157542
-29.799999999999997      7.017603159566281        37.80934769697341        415.17689263658264
-29.6                    7.002708744965435        37.9258858193982         414.553336220839
-29.4                    6.989575496604973        38.117997260243975       413.804993648995
-29.2                    6.97918853675562         38.44611680944278        412.69161520828067
-29                      6.96020434504719         39.00451350357412        411.12435664232703
-28.8                    7.020497739722692        39.23983956865454        408.66278249504336
-28.6                    6.996827564633568        39.652684150889485       406.9030349699467
-28.4                    6.87894570293294         40.31774982303675        405.4965545075543
-28.2                    6.856322163763365        40.4994173799534         404.3249564173486
-28                      6.879221627992687        40.58617829905261        403.267459054205
-27.799999999999997      6.92028897236413         40.66042135604837        402.2826565648417
-27.6                    6.967805723934104        40.730595197043456       401.37956502901795
-27.400000000000002      7.005582963235052        40.8595149846199         400.4231991837113
-27.2                    7.0532975239627484       40.97303839440964        399.4027830501974
-27                      7.098706076593314        41.13573764189356        398.26599613624325
-26.799999999999997      7.140004031505161        41.378232147608436       396.95849010917306
-26.6                    7.1805218714552606       41.63981258873599        395.4684037969335
-26.4                    7.290516657908776        41.47633705804456        393.5481073296874
-26.200000000000003      7.279991606393823        41.718008390206386       391.8507969074386
-26.000000000000004      7.166085958977435        42.30511163155575        390.0504053271693
