% Model:              Gyroid2-0.5.mph
% Version:            COMSOL 6.2.0.290
% Date:               Apr 30 2025, 17:43
% Table:              切面 - 切面
% zp (mm)                速度大小 (m/s)               温度 (degC)                压力 (Pa)
-40                      3       20       232.9046756621157
-39.8                    3.167851436880461        27.85071850027355        230.7886125609797
-39.6                    3.367134001249991        29.217386471546526       228.53618240352438
-39.4                    3.5174186779302414       30.442778095200648       226.60560424428826
-39.2                    3.6334871677118166       31.61274542290765        224.98591022314608
-39                      3.7328456958632326       32.766861747704226       223.50780977271478
-38.800000000000004      3.85617778334192         33.28765936760225        221.99154391316387
-38.6                    3.9129786822794967       34.0505174753298         220.77299494790768
-38.4                    3.9020261239260807       35.1020238355399         219.58907984776383
-38.2                    3.930726342974606        35.48355838065409        218.6680944261061
-38                      3.980949324230657        35.65966711926132        217.8992003106249
-37.8                    4.040149619207253        35.7327175064036         217.2153187928695
-37.6                    4.107885723567048        35.73979510330257        216.60378971416816
-37.400000000000006      4.1716178361386635       35.753868149838894       216.03039545884315
-37.2                    4.23125674511414         35.774897763718066       215.4713018384592
-37                      4.279700683638791        35.87473647302369        214.89545835722947
-36.8                    4.3138608563860075       36.07359539849426        214.31335918453834
-36.6                    4.339466044745995        36.33725291774317        213.65823760463374
-36.4                    4.415124091898877        36.14599380634983        212.9271163017007
-36.2                    4.432408020160979        36.383312725090995       212.13569180783838
-36.00000000000001       4.3857658880511545       36.99737881604087        211.22613684625873
-35.8                    4.3894352071104725       37.270949778254014       210.40610908261993
-35.6                    4.418538434495922        37.24123831849522        209.67125470233552
-35.4                    4.447583111481228        37.25471118854402        208.94808551323823
-35.2                    4.483297449793785        37.289059760892044       208.2409046963946
-35                      4.521364275700334        37.39218153478164        207.51331126785414
-34.8                    4.563481995236252        37.51797604927224        206.75834402118275
-34.6                    4.600749784270176        37.774041560323425       205.95552104013157
-34.4                    4.644080801300951        38.114135671721215       205.06595901478386
-34.2                    4.678771531725373        38.6604641168061         204.08763654870992
-34                      4.714565984857723        39.373808984597794       202.8593540330913
-33.8                    4.80692814221675         39.49186121655517        201.35795845783812
-33.6                    4.821749533463528        39.835832177265665       200.39519940924535
-33.4                    4.769626229574052        40.374565554943366       199.77290000682865
-33.2                    4.767413555831624        40.41482433107333        199.22052909990782
