% Model:              Gyroid2-0.5.mph
% Version:            COMSOL 6.2.0.290
% Date:               Apr 30 2025, 16:48
% Table:              切面 - 切面
% zp (mm)                速度大小 (m/s)               温度 (degC)                压力 (Pa)
-29.6                    3.968389925489675        43.467406486551695       138.65101502345172
-29.4                    3.9633272096758185       43.71993754034791        138.3997518749445
-29.2                    3.9591047952352634       44.132348021213936       138.02993548907102
-29                      3.9479347133910676       44.80290916136002        137.51313424689715
-28.8                    3.9843144297620543       45.06596199910773        136.70924660814927
-28.6                    3.973230112415287        45.55148321611372        136.12805852675135
-28.4                    3.907897708279438        46.32117460318324        135.6584676943277
-28.2                    3.894974794527239        46.56984973917937        135.2700406362174
-28                      3.907000516217159        46.67553949123386        134.91941736897462
-27.799999999999997      3.930619818778159        46.75305698641772        134.59231524310002
-27.6                    3.9589697856203383       46.82589872133205        134.29124383098153
-27.400000000000002      3.9819991682333398       46.96131213375643        133.9736861737548
-27.2                    4.010331508882351        47.08424741961548        133.6350271613076
-27                      4.0362830176863636       47.266395289263          133.258852969199
-26.799999999999997      4.060040127658219        47.54009457675134        132.82983050017836
-26.6                    4.082055212846871        47.79094484524114        132.34512466833223
-26.4                    4.145112703630593        47.57162058108217        131.7257718805149
-26.200000000000003      4.138128283051022        47.8299249441697         131.1766943452778
-26.000000000000004      4.071472492754794        48.47737646317738        130.59283294113695
-25.799999999999997      4.04441572639942         48.776733393237656       130.1090294638864
-25.6                    4.050081059008197        48.846538271234124       129.6750015002874
-25.4                    4.069142277446898        48.90647842640552        129.26679357724208
-25.2                    4.094575580762579        48.970034398560855       128.86338923283245
-25                      4.125856822088628        49.02242747428233        128.46712832328927
-24.8                    4.157360407245557        49.106052328678025       128.05932849340093
-24.6                    4.189571941496912        49.25773723460573        127.6195920733173
-24.4                    4.215830208059462        49.540170316303545       127.13656999290902
-24.2                    4.234815523966265        50.01490452311471        126.54067033845766
-24                      4.244001870245318        50.59638287104088        125.75730779804837
-23.8                    4.301368862716157        50.65303522366994        124.73782589507402
-23.599999999999998      4.292019099273324        50.96599305256547        124.0921162723831
-23.400000000000002      4.209955269964685        51.572984576764355       123.67620179880203
-23.2                    4.175504321436472        51.72217952300986        123.29574949272761
-23                      4.165804159171789        51.77328521926606        122.93135336753178
-22.8                    4.166165015210473        51.83086993204047        122.59869636245402
-22.599999999999998      4.172290004131316        51.879195369329686       122.27578934635035
-22.4                    4.177513269990876        51.95921210784627        121.95782284344455
-22.2                    4.183413889468229        52.0670745935739         121.63518880588299
-22                      4.185994992162525        52.23066183821253        121.2607463197443
-21.8                    4.177344078303706        52.49847261916286        120.85699296451911
-21.599999999999998      4.162009466190384        52.78812121756856        120.36586466962045
-21.4                    4.208725279421576        52.58881779154981        119.73589473633426
-21.2                    4.210583191547855        52.63156833496673        119.30177077422638
-21                      4.15135603740319         52.99749490407284        119.02852635698046
-20.8                    4.135393654224495        52.923939692689736       118.7978002979101
-20.599999999999998      4.131391746554923        52.78010046925576        118.6061894903529
-20.4                    4.132622002517426        52.6294310857728         118.42743842951396
-20.2                    4.143509624247723        52.46153197841411        118.2602873882316
-20                      4.154418035132891        52.32728227796118        118.10226481814085
-19.799999999999997      4.164019770279036        52.25141292033669        117.92377777926046
-19.599999999999998      4.177504171438281        52.204092131889425       117.72859480688315
-19.400000000000002      4.18557055066353         52.303415270656274       117.48403531089258
-19.2                    4.187014410103338        52.538261931362136       117.17303583647548
-19                      4.194089220799176        52.82128404090717        116.70887649873639
-18.799999999999997      4.245047730033307        52.81678354133391        116.0467028231025
-18.599999999999998      4.229935283355437        53.217485405852706       115.5347650956871
-18.4                    4.157774604391395        53.945180065915686       115.13466626423643
-18.2                    4.150495227881765        54.180343939678785       114.75537237177907
-18.000000000000004      4.159112482580196        54.29558790727461        114.42878040412945
-17.799999999999997      4.175941501035232        54.379700369307535       114.10812635883859
-17.599999999999998      4.200915367732573        54.44715490394412        113.81174742379304
-17.4                    4.228005748323892        54.502303957738974       113.5058340821933
-17.2                    4.2583613461437055       54.55226915951689        113.18895189829637
-17                      4.284434888032109        54.64244180517704        112.8363110815287
-16.8                    4.317639250091817        54.719998200513054       112.44443950647143
-16.599999999999998      4.336419834705887        54.860270371639835       111.9746572251289
-16.4                    4.4038722757802455       54.5968524789268         111.3672595230931
-16.2                    4.409306888361713        54.689157266558645       110.88855239846514
-16                      4.349111010974421        55.131427672428934       110.46678316093868
-15.799999999999999      4.326909470473226        55.23390898414393        110.0868009349009
